Region,Category,Product,SalesChannel,Revenue,Profit,ProfitMargin,Date
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,08 August 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,14 August 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,16 August 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,18 August 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,21 August 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,04 February 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,29 June 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,30 June 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,03 July 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,06 July 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,10 July 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,13 July 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,18 July 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,23 July 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,27 July 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,22 April 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,26 April 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,30 April 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,06 May 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,08 May 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,09 May 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,20 May 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,21 May 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,03 June 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,05 June 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,13 June 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,02 March 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,04 March 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,10 March 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,17 March 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,18 March 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,19 March 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,21 March 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,10 April 2013
Australia,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,12 April 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,08 January 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,22 January 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,03 March 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,24 March 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,15 April 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,02 May 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,11 May 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,27 July 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,22 October 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,25 October 2013
Germany,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,25 November 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,31 December 2012
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,21 January 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,22 January 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,27 February 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,10 April 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,11 April 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,19 April 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,29 April 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,02 May 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,30 May 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,27 June 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,01 July 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,21 July 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,25 August 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,01 November 2013
Germany,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,11 December 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,28 December 2012
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,04 January 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,16 January 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,20 January 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,26 January 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,07 February 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,21 February 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,17 March 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,10 April 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,28 May 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,29 June 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,09 September 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,27 September 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,08 October 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,22 November 2013
Germany,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,20 December 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,26 January 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,01 March 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,18 March 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,28 May 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,12 June 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,21 July 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,02 November 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,16 November 2013
Germany,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,25 November 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,30 December 2012
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,03 January 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,29 March 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,07 July 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,26 July 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,28 July 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,30 September 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,07 October 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,16 December 2013
Germany,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,26 December 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,28 December 2012
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,01 January 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,07 January 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,12 January 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,13 January 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,21 January 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,24 January 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,24 February 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,18 March 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,09 May 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,15 May 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,19 June 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,02 July 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,08 August 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,12 August 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,21 September 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,01 October 2013
France,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,20 November 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,07 January 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,10 January 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,21 January 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,19 March 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,10 April 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,21 April 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,01 May 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,04 June 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,18 June 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,03 August 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,15 August 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,16 August 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,31 August 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,17 October 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,17 November 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,24 December 2013
France,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,26 December 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,01 January 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,06 January 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,18 January 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,25 January 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,01 March 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,19 April 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,23 May 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,06 July 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,31 July 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,03 August 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,11 August 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,15 August 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,29 August 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,25 September 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,28 September 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,25 October 2013
France,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,10 November 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,28 December 2012
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,10 January 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,11 January 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,20 January 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,16 April 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,19 April 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,27 April 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,02 June 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,17 June 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,06 September 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,08 October 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,15 November 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,25 November 2013
France,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,23 December 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,27 January 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,21 February 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,24 April 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,07 May 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,25 June 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,06 July 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,24 July 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,01 August 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,07 August 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,24 September 2013
France,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,09 December 2013
Northwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,18 January 2013
Northwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,27 May 2013
Northwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,30 June 2013
Northwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,06 July 2013
Northwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,19 December 2013
Northwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,17 February 2013
Northwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,21 March 2013
Northwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,16 April 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,29 January 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,02 March 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,15 May 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,31 May 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,27 June 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,20 July 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,14 August 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,22 September 2013
Northwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,28 September 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,17 February 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,23 May 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,09 June 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,19 July 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,19 August 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,21 September 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,08 October 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,16 October 2013
Northwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,25 December 2013
Northwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,11 January 2013
Northwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,28 January 2013
Northwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,25 June 2013
Northwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,22 November 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,01 June 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,05 June 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,12 August 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,17 August 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,27 October 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,28 November 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,25 December 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,08 April 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,12 April 2013
Southwest,Bikes,"Road-250 Black, 58",Internet,2443.35,888.40,36.36,18 April 2013
Southwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,31 December 2012
Southwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,27 March 2013
Southwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,18 May 2013
Southwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,29 June 2013
Southwest,Bikes,"Road-250 Black, 52",Internet,2443.35,888.40,36.36,17 December 2013
Southwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,30 January 2013
Southwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,04 March 2013
Southwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,11 March 2013
Southwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,20 April 2013
Southwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,26 April 2013
Southwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,30 July 2013
Southwest,Bikes,"Road-250 Black, 48",Internet,2443.35,888.40,36.36,29 October 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,01 January 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,31 March 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,30 April 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,05 May 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,08 May 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,19 May 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,09 June 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,18 June 2013
Southwest,Bikes,"Road-250 Red, 58",Internet,2443.35,888.40,36.36,17 August 2013
Southwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,10 January 2013
Southwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,16 January 2013
Southwest,Bikes,"Road-250 Black, 44",Internet,2443.35,888.40,36.36,27 January 2013
